OBJID,RA,DEC,REDSHIFT,REDSHIFT_ERR,LOG_MASS,SFR,UMAG,GMAG,RMAG,IMAG,ZMAG,U_ABSMAG,G_ABSMAG,R_ABSMAG,I_ABSMAG,Z_ABSMAG,PETRO_R50,V_DISP,V_DISP_ERR,D4000,D4000_ERR,OII_FLUX,OII_FLUX_ERR,OIII_FLUX,OIII_FLUX_ERR,HBETA_FLUX,HBETA_FLUX_ERR,HALPHA_FLUX,HALPHA_FLUX_ERR,HDELTA_FLUX,HDELTA_FLUX_ERR,NII_FLUX,NII_FLUX_ERR,NaD_ABS_FLUX,LUMINOSITY_DISTANCE
587739827133939896,228.99190,19.727058,0.047927909,9.47777e-06,10.420425,1.24628,18.914000,15.871400,15.210800,14.870600,14.725700,-16.757700,-19.757600,-20.421900,-20.744400,-20.876900,5.3725600,87.8353,19.2918,1.54221,0.0783320,13.0940,6.43658,7.67755,2.12598,24.0554,2.29461,201.903,3.51144,7.01983,2.71012,108.324,2.84578,2.69733,6.55826e+26
587735661014614242,156.58063,38.089790,0.083999358,2.00699e-05,10.698490,0.101075,18.344800,16.600700,15.845800,15.483000,15.203500,-18.607300,-20.303000,-21.059300,-21.403700,-21.670700,1.4575200,185.400,8.31447,1.92400,0.0318780,36.7022,8.31400,27.3442,3.64978,18.1592,3.44747,39.7803,3.68194,2.73669,3.36613,34.9864,3.34197,3.30020,1.17895e+27
588007005768646913,118.29879,41.565651,0.084004715,5.05515e-06,10.427339,3.25025,17.115000,16.103300,15.615900,15.393900,15.206000,-19.826900,-20.797900,-21.290200,-21.494800,-21.670600,2.7820700,91.9803,12.0885,1.25005,0.0175152,56.9477,4.22483,24.1743,2.00568,90.1499,2.11663,387.257,3.11706,24.3659,2.44672,139.263,2.02127,1.57856,1.17903e+27
587735696442065029,133.09001,5.1517262,0.23202543,5.38762e-05,10.896927,6.46409,17.854400,16.157600,15.715000,15.448900,15.072200,-21.503500,-23.151900,-23.595900,-23.843500,-24.207800,2.2660200,187.842,45.7050,1.34614,0.0497835,14.5159,4.28149,8.98654,2.80312,0.0281600,3.30371,62.4203,5.02254,-6.22452,2.94761,45.5308,3.91793,3.10936,3.56916e+27
587729772608880908,207.43285,-3.0039198,0.082944348,2.12700e-05,10.550924,0.473961,18.095300,16.445300,15.782300,15.509300,15.178300,-18.814200,-20.425300,-21.094200,-21.350200,-21.669200,2.1779900,102.194,9.13436,1.60323,0.0346405,-1.96884,5.15044,16.6452,2.79294,19.7331,2.42574,43.6832,2.57026,10.7430,2.94252,24.3413,2.30385,1.38042,1.16330e+27
588009370689798213,177.96938,61.571815,0.047794901,1.39485e-05,10.068022,0.151342,18.940300,17.212300,16.457600,16.223400,16.288500,-16.723300,-18.409700,-19.168700,-19.385400,-19.308000,3.1024100,139.482,27.3384,1.34623,0.0560228,21.9729,6.48458,6.13233,2.05192,28.2658,2.22846,108.760,2.87772,8.75054,2.77534,38.3128,2.23412,1.10621,6.53943e+26
588017947207335974,193.27779,41.268322,0.10031541,9.17218e-06,10.663366,4.40139,18.130700,16.771200,16.106700,15.785000,15.481400,-19.231300,-20.542500,-21.208400,-21.511600,-21.802700,1.7679400,113.849,11.6208,1.36151,0.0260190,28.9254,4.64459,13.9276,3.01519,58.5516,3.06103,309.311,4.75184,16.9403,2.99984,161.893,4.53874,3.42709,1.42359e+27
587736915144606034,226.37518,10.736004,0.10850734,8.57192e-06,10.557554,4.07301,18.610400,17.226400,16.564600,16.258700,16.023800,-18.930300,-20.269200,-20.933700,-21.221500,-21.443900,1.8823700,87.4277,16.4053,1.32712,0.0345104,21.2768,3.90010,16.1883,2.28148,41.2514,2.41269,229.841,4.67505,11.0720,2.42728,82.9742,2.71374,1.67811,1.54827e+27
587724197747753133,31.187023,12.834730,0.19726528,1.77141e-05,10.943269,15.8587,17.835300,16.931400,16.370500,16.110400,15.939000,-21.056800,-21.952600,-22.534400,-22.783700,-22.946600,2.2149300,113.827,13.9527,1.20135,0.0191630,22.0386,3.28936,95.2308,2.71433,50.7936,3.26822,229.037,7.19166,11.5274,2.18256,112.142,3.15482,1.47725,2.97471e+27
587742614559457532,234.89038,16.024080,0.13406181,1.28963e-05,10.746959,4.71351,17.751200,16.499600,15.988400,15.815800,15.558100,-20.281400,-21.490100,-22.005000,-22.159900,-22.405200,3.2137600,70.1648,14.4982,1.32939,0.0372641,6.10019,2.57247,3.49985,2.14319,23.0712,2.09199,101.737,2.75205,5.24707,1.88392,34.0616,2.15959,1.53632,1.94495e+27
587735042540044477,132.69438,30.459139,0.097146988,3.71324e-05,10.578898,0.178175,18.494900,17.087800,16.374700,16.046300,15.684100,-18.787900,-20.150800,-20.867000,-21.177400,-21.527100,2.3291000,102.620,12.1283,1.70788,0.0757281,-9.98067,6.68136,0.729099,2.90542,0.870091,2.03570,11.8999,2.05786,1.70114,2.37991,13.1929,2.58435,1.99664,1.37570e+27
587724231568720020,21.260239,13.485030,0.15012708,3.17176e-05,11.426916,0.250120,17.605100,16.178400,15.360100,14.996900,14.666700,-20.698400,-22.080200,-22.901500,-23.246600,-23.564200,4.3624800,193.989,12.1434,1.88242,0.0463456,9.21552,4.55732,1.44498,3.19140,10.2575,2.72796,18.8007,2.82180,-0.0839086,2.51117,25.0296,3.31953,4.17848,2.20024e+27
587741726576607381,179.66986,25.316359,0.014956979,1.28138e-05,10.224779,0.776604,14.957000,13.386500,12.781300,12.445800,12.383900,-18.140100,-19.662800,-20.269600,-20.586500,-20.635900,11.519200,54.3640,9.80438,1.36624,0.0212351,0.00000,-0.676611,39.5195,2.48872,67.0464,2.49817,369.228,4.88285,14.3830,2.53875,139.112,3.18454,2.14026,1.99738e+26
587744638029070706,129.24014,14.682959,0.21632120,3.00202e-05,10.953877,9.91953,19.425700,17.511300,16.871600,16.628600,16.088400,-19.753300,-21.625500,-22.268900,-22.494000,-23.021800,1.4899900,153.432,21.8360,1.39378,0.0243685,7.59340,3.92550,8.10677,1.98637,19.7754,2.88321,97.6323,5.22720,1.51951,2.30295,45.8867,3.46616,2.35179,3.29820e+27
587739827666681915,219.48314,22.972685,0.076712795,1.22786e-05,10.476880,2.72839,16.944800,15.911600,15.348600,15.173300,14.921600,-19.799100,-20.785000,-21.349800,-21.506700,-21.745700,3.0139800,67.7072,12.2234,1.27871,0.0238664,22.8457,4.53121,7.43672,2.19067,48.5587,2.42460,244.008,3.89714,13.5556,2.82038,91.7138,2.67689,2.30481,1.07129e+27
588017725476831390,191.01065,7.5856256,0.13166982,9.16285e-06,10.413741,6.75305,17.643300,16.587500,16.183700,15.986200,15.720200,-20.353600,-21.361800,-21.767300,-21.946300,-22.199700,2.7102400,0.00000,33.4973,1.23984,0.0274140,18.7140,2.98724,6.88864,2.18936,45.1655,2.23838,182.666,3.19571,11.7583,2.00671,57.1785,2.05274,1.57096,1.90733e+27
587741490892767478,129.66389,18.804115,0.097496353,2.61243e-05,10.490065,0.0525255,18.897100,17.167600,16.434500,16.124600,15.763800,-18.397600,-20.080400,-20.815500,-21.106900,-21.455100,1.4438200,142.062,9.06221,1.83332,0.0491327,1.58495,3.51665,-1.04489,2.13854,-0.707148,1.76423,-0.111265,1.42292,-0.440330,1.79579,1.89474,1.99823,2.71710,1.38097e+27
588016892784214119,149.75980,37.611317,0.15490147,2.78997e-05,11.036089,5.27352,18.299600,16.930600,16.256500,15.931600,15.589200,-20.081900,-21.402500,-22.078100,-22.384500,-22.714400,2.3775900,157.112,13.1441,1.61949,0.0392045,0.0244175,3.45171,6.55560,2.78510,16.6151,2.70665,79.9861,3.80668,5.96808,2.35054,28.9951,4.62811,2.80939,2.27697e+27
587733604805247020,248.53464,38.133095,0.072430506,2.21581e-05,10.901631,0.209618,18.233100,15.756700,15.026300,14.809200,14.364300,-18.379900,-20.807900,-21.539800,-21.738400,-22.170900,3.9645300,109.828,8.16234,1.88556,0.0469227,11.1264,3.24824,7.20898,2.41107,5.57994,2.13313,22.4171,2.44212,4.86035,2.27233,18.2836,2.38264,2.37632,1.00848e+27
587741720678301835,199.86552,25.654482,0.11802983,2.66126e-05,10.420946,1.36619,18.280600,17.241900,16.663100,16.401700,16.222700,-19.459900,-20.450400,-21.030600,-21.273500,-21.440000,2.3435300,70.8757,15.9437,1.41790,0.0606840,2.34950,3.94289,10.6799,2.64995,11.1344,2.12491,38.8912,3.29693,3.76774,2.17355,21.9859,2.76872,2.25487,1.69472e+27
587739828734591062,205.23581,26.486734,0.075017840,1.23069e-05,11.356894,0.115216,16.670800,14.858400,14.046600,13.663300,13.446600,-20.022400,-21.786300,-22.599500,-22.964400,-23.168600,5.3681800,230.601,5.62534,2.00682,0.0175585,22.8030,11.4827,34.1258,5.11996,20.2020,4.53240,56.8860,8.62500,7.81015,3.83249,132.912,8.90998,3.89329,1.04639e+27
587738372742840737,118.92395,19.407139,0.17795837,1.14331e-05,10.692626,8.88470,17.868200,16.872500,16.441200,16.307500,16.104700,-20.833200,-21.789200,-22.225800,-22.342400,-22.533100,3.0794600,96.7157,26.7785,1.25565,0.0343536,12.3101,2.45994,17.6475,5.13326,26.7489,2.23665,111.574,2.58763,5.06125,1.93134,47.6807,4.10557,-0.101358,2.65299e+27
587742864208822391,170.86826,16.957029,0.14402540,2.58286e-05,10.957866,2.28169,18.742700,17.200500,16.438700,16.092500,15.801600,-19.465600,-20.960600,-21.724100,-22.051900,-22.330200,1.5301500,134.602,10.8791,1.61187,0.0357791,3.75950,2.43785,8.35323,2.24188,12.5297,2.04752,55.8475,2.37890,3.16297,1.86994,21.5300,2.34404,2.95847,2.10275e+27
588010879567593602,187.33005,5.1679230,0.099944584,1.32274e-05,10.445312,1.16233,18.587700,17.198600,16.529100,16.203800,15.874500,-18.765600,-20.106700,-20.777700,-21.084400,-21.401200,1.6217600,116.714,14.3577,1.40201,0.0312112,10.1167,3.31834,10.9409,2.36108,30.5166,2.61328,131.760,3.18655,11.3041,2.57791,57.6451,4.09839,3.28158,1.41798e+27
587735240105590949,142.26901,35.644932,0.13754381,2.89436e-05,10.510384,2.68318,18.039300,17.103000,16.542300,16.377400,16.313500,-20.060800,-20.948700,-21.510800,-21.657200,-21.708700,3.6562700,73.7525,17.7493,1.43751,0.0545961,3.62546,1.79808,2.73368,1.56095,7.02099,1.24148,36.5765,1.64577,2.49555,1.29836,14.9798,1.59288,2.60620,1.99990e+27
588018055666336179,253.23012,25.589104,0.035083722,6.11429e-06,9.1026545,0.298186,17.942300,16.914500,16.296800,16.367000,15.923100,-17.027500,-18.014900,-18.637700,-18.550200,-18.981900,3.3677400,14.5915,35.4943,1.13981,0.0380161,82.7578,6.19147,55.5885,2.34206,49.9899,2.19380,178.638,2.63611,14.8030,2.68986,33.6936,1.51000,-0.728679,4.75601e+26
587742627450126385,219.98843,13.826877,0.069558769,1.18426e-05,10.261367,1.09962,18.151000,16.874200,16.241700,15.960800,15.322700,-18.370100,-19.599000,-20.233000,-20.495500,-21.121000,2.0643000,124.083,13.4836,1.47853,0.0400900,14.7495,5.00853,17.6784,2.40863,30.5342,2.44525,145.750,3.24726,5.66066,2.61726,72.1216,2.71305,3.00002,9.66557e+26
587736584978891063,248.04549,22.138491,0.098618530,3.08654e-05,10.452043,1.12396,18.197200,16.877800,16.249500,15.974600,15.751700,-19.115800,-20.393800,-21.026500,-21.283900,-21.494500,1.1396700,152.733,11.1145,1.37223,0.0197330,9.33294,5.20068,1.26503,2.42784,19.4287,4.15949,19.6444,3.51641,26.2728,4.68466,-1.95700,2.04554,1.96848,1.39792e+27
587736546316517807,237.53876,4.5688653,0.11102585,2.45886e-05,10.903104,3.98107,17.142100,15.973900,15.392500,15.136100,14.928700,-20.419200,-21.561100,-22.154400,-22.396300,-22.593000,3.4299400,129.501,13.3355,1.47304,0.0443512,7.29555,4.56032,5.21079,2.85629,13.3006,2.60908,62.4575,3.06452,1.37427,2.91317,34.1440,3.30073,2.59003,1.58684e+27
587742775625711683,163.94946,17.308943,0.095331058,1.86974e-05,10.664281,0.524161,17.858900,16.323600,15.715200,15.480900,15.187700,-19.382900,-20.872200,-21.483000,-21.699000,-21.979500,2.6720700,137.152,7.32976,1.70796,0.0288433,9.75553,2.78568,12.9470,2.06258,7.11060,1.96371,26.6503,2.28090,3.58412,1.91964,10.4824,1.77144,2.55550,1.34834e+27
588017627761344677,169.97617,44.865299,0.069487453,7.50369e-06,10.013010,1.58036,17.458400,16.358100,15.878400,15.700800,15.536900,-19.060500,-20.112500,-20.593600,-20.752800,-20.904100,2.7409200,91.8620,17.4078,1.23226,0.0190318,70.1463,3.85534,23.4464,2.04976,92.2841,2.63823,375.075,4.24097,21.2889,2.12597,128.679,2.39306,0.630222,9.65518e+26
587742615094821074,231.59537,17.405247,0.043368585,1.67762e-05,10.162575,1.87335,15.633500,14.634400,14.192000,14.086900,14.116300,-19.817500,-20.771500,-21.216700,-21.303800,-21.261800,5.0452900,58.2546,7.47670,1.35517,0.0162197,24.4982,4.36269,10.7922,2.33664,42.0104,2.36298,161.382,3.43085,9.22379,2.54188,46.7542,2.78399,1.05365,5.91482e+26
588016890638696567,155.89941,37.637775,0.021306194,1.00230e-05,9.6021175,1.04724,15.046600,14.037800,13.691000,13.618000,13.642000,-18.829000,-19.789300,-20.137500,-20.192100,-20.155700,8.3229700,65.5858,10.0994,1.22259,0.0175737,0.00000,-0.791530,32.4570,2.81825,83.2582,3.22424,269.287,3.87888,25.7117,3.23740,88.8870,2.58874,0.617688,2.85890e+26
587725992499609874,247.69757,46.415627,0.11340962,1.82885e-05,10.486550,1.76429,18.296800,17.114100,16.533800,16.237400,15.929300,-19.349900,-20.484200,-21.065900,-21.343900,-21.639600,2.0816600,96.6003,16.0957,1.39931,0.0371650,13.8055,2.86949,6.16206,3.04008,21.3001,2.01820,85.4574,2.94063,7.48789,2.11119,30.7060,2.41185,1.65731,1.62346e+27
587742773477441623,162.21494,15.556570,0.17851458,1.67537e-05,10.807697,7.98016,17.924000,17.060700,16.522800,16.305800,16.145500,-20.795700,-21.612500,-22.152600,-22.351300,-22.498900,2.4780800,89.5320,14.2097,1.41447,0.0346857,4.25743,2.33514,4.03384,2.03440,16.6138,2.09121,80.7062,2.46391,3.90041,1.81894,31.5341,2.84375,1.90433,2.66218e+27
587734948049191135,139.21327,8.0835047,0.092476323,1.09711e-05,10.396180,1.54819,18.608600,16.936300,16.273300,15.996700,15.666000,-18.560300,-20.188400,-20.854600,-21.113200,-21.431400,2.3144000,106.641,9.02408,1.47649,0.0310837,10.1464,3.27090,9.78898,1.69852,25.4068,1.63717,116.302,2.08289,7.02064,1.87981,51.8585,1.73721,1.82201,1.30544e+27
587741727650283589,179.43893,25.951632,0.11129594,2.75261e-05,10.606170,0.0567018,19.711600,17.138100,16.413600,16.073700,15.838700,-17.890100,-20.417300,-21.143400,-21.464700,-21.687100,1.6517500,98.6130,8.59074,2.01138,0.0621384,-1.51662,2.12890,1.60923,1.80605,1.70493,1.91867,1.60167,1.78532,3.61822,2.22328,58.4076,39.1543,2.55302,1.59099e+27
587745539970498928,125.96857,9.1330671,0.11661341,1.70384e-05,10.833331,7.33563,17.069400,15.999200,15.543100,15.423000,15.254400,-20.638300,-21.664000,-22.123200,-22.225300,-22.381500,4.1357500,42.9591,10.4079,1.30492,0.0193029,11.1155,2.16601,7.26876,1.64527,34.5982,1.65028,0.00000,-0.732434,9.00701,1.49765,61.0433,4.14023,1.40399,1.67283e+27
588017724942778466,197.40614,6.9850540,0.11762609,1.08269e-05,10.478847,3.41716,18.458100,17.027000,16.461100,16.260300,16.034000,-19.271100,-20.656900,-21.225500,-21.408200,-21.621900,2.1713600,125.173,17.2738,1.27623,0.0335803,21.7255,3.64158,7.71119,1.95261,28.0931,2.13171,157.348,3.68463,9.35365,2.32165,51.7687,2.68794,1.78794,1.68848e+27
587731186189730058,327.56989,-0.079034552,0.12693286,1.25573e-05,10.927823,5.57002,17.883400,16.680700,16.073800,15.780400,15.540100,-19.774600,-21.066400,-21.741400,-22.043700,-22.287200,1.6588500,155.226,13.0742,1.40429,0.0343502,13.8777,7.34249,12.8596,3.40298,46.0579,3.45210,202.499,3.94946,17.3555,4.46220,94.4659,2.99708,2.84694,1.83312e+27
587739708479307937,205.01302,29.137299,0.044691131,1.13813e-05,10.247716,1.62583,15.795400,14.812400,14.380200,14.190200,14.106100,-19.726700,-20.661300,-21.094900,-21.266400,-21.338000,4.4246800,77.3266,6.51864,1.53407,0.0225660,53.1603,5.71119,28.2481,3.16914,38.1497,2.83451,184.748,4.16720,9.75689,2.81628,113.915,3.91723,1.85232,6.10105e+26
587739706881016027,234.31184,20.000256,0.095358349,1.58121e-05,10.968681,1.79402,17.381000,15.888700,15.174800,14.835300,14.611000,-19.836600,-21.297400,-22.020700,-22.344700,-22.557800,2.1443700,159.804,6.64477,1.58703,0.0168191,31.4133,5.01796,11.3333,3.29061,24.2556,2.78060,127.546,4.16753,5.58878,2.69051,78.7568,4.06434,2.21332,1.34875e+27
587739406226292937,136.24063,24.004099,0.083089843,2.74616e-05,11.024255,0.150099,17.709900,16.044300,15.245300,14.863200,14.488500,-19.214200,-20.834600,-21.636200,-22.000300,-22.362400,2.8275200,205.716,10.9046,1.99444,0.0549387,9.43521,10.9465,11.1293,4.45493,6.00351,3.57877,26.3193,3.74559,-1.74862,4.09788,25.1943,4.20773,3.39631,1.16545e+27
587739720844050638,235.04196,20.536587,0.088634111,1.98866e-05,10.818639,1.13043,17.552400,16.097000,15.404600,15.064100,14.737700,-19.504000,-20.923700,-21.623500,-21.947600,-22.262400,2.5707900,115.706,8.58103,1.62559,0.0287440,3.85231,4.56757,5.70385,3.03058,15.7930,3.11170,73.0786,3.48381,8.06047,3.27742,31.7751,3.02972,2.12379,1.24794e+27
587722984441774323,219.56622,1.0130087,0.25967923,4.10321e-05,11.468352,0.498447,19.755700,17.170700,16.457900,16.093800,15.827000,-19.865000,-22.415200,-23.131600,-23.477800,-23.732100,1.7414800,257.751,15.4158,1.93577,0.0504368,-23.3362,14.1244,3.27110,4.65005,-4.42426,3.58346,34.1079,13.8462,-1.22107,3.98717,-29.8339,16.5567,3.26128,4.05564e+27
587741830190530698,156.23480,23.023693,0.16261025,3.62830e-05,11.032710,0.207085,18.374400,16.932900,16.180400,15.849400,15.658000,-20.123200,-21.516500,-22.270500,-22.583000,-22.761900,2.5325200,180.871,16.2636,1.96495,0.0542764,0.534382,1.71175,-0.436196,1.68123,0.151946,2.75576,0.200582,3.79906,-0.887570,2.63134,-0.393482,1.67989,2.92816,2.40168e+27
587733412056269008,212.88586,52.298775,0.15952067,7.95659e-06,10.543554,10.5457,18.071300,16.986300,16.507500,16.309500,16.050400,-20.380600,-21.417500,-21.897800,-22.077300,-22.323900,1.4331300,95.5341,13.6751,1.27385,0.0176110,48.4016,3.51603,22.3338,2.82416,105.333,2.95717,473.230,7.14179,20.9062,2.35166,178.857,3.81770,2.39272,2.35158e+27
587741709956153510,173.55243,27.710075,0.092380911,8.73407e-06,10.443766,5.97914,16.786700,15.845500,15.425200,15.291200,15.148400,-20.384300,-21.278100,-21.700100,-21.815600,-21.945800,2.8143400,71.9715,9.54323,1.22642,0.0118965,48.7129,2.92519,22.5013,1.90565,122.355,2.49881,527.338,5.02611,26.7532,1.90695,169.817,2.62956,1.70858,1.30401e+27
587725503945310522,254.58121,62.639263,0.28030446,3.12352e-05,11.188066,28.1603,19.028600,17.692400,17.136500,16.838000,16.578100,-20.788700,-22.082900,-22.642700,-22.923400,-23.170900,1.7394100,206.656,36.9012,1.19949,0.0264549,22.4441,4.34286,23.8726,2.30427,20.3737,2.59995,107.217,7.29436,-0.274616,2.74896,76.9422,7.19999,2.14409,4.42603e+27
587732581518082192,164.15987,57.663719,0.12824883,2.88578e-05,10.527551,2.21707,18.060500,17.010200,16.490600,16.288500,16.098600,-19.873700,-20.875500,-21.396700,-21.580400,-21.758000,2.9674400,82.3473,18.0863,1.43771,0.0641634,5.54789,2.57297,1.71390,1.74804,11.3410,1.95556,48.5447,6.26868,0.919028,1.93148,15.8643,1.73782,2.26506,1.85369e+27
587724233181298884,26.011591,14.433104,0.070276856,8.79253e-06,10.025348,2.04243,17.144800,16.255700,15.914300,15.809300,15.657600,-19.379200,-20.233100,-20.582200,-20.671000,-20.811000,2.9551000,46.3091,19.0314,1.32497,0.0319780,57.7977,4.19026,20.1175,2.04430,44.2466,2.25679,167.133,2.87013,13.6763,2.66058,49.6442,1.84911,0.143345,9.77026e+26
587742015435309188,194.63586,23.272038,0.13213250,2.76028e-05,10.774773,0.210019,18.551900,17.369600,16.578500,16.194300,15.873700,-19.453100,-20.588000,-21.380800,-21.746500,-22.054400,1.4169200,123.846,9.64424,1.81902,0.0444218,4.84117,2.65943,2.38340,2.21224,0.703685,1.66728,6.46318,2.00413,-1.01832,1.65620,15.7078,2.15668,2.70931,1.91460e+27
587732578299674828,136.78683,5.0914273,0.12372767,3.56148e-05,11.228039,1.03357,17.838200,16.306300,15.505100,15.133600,14.836100,-20.002200,-21.493300,-22.299300,-22.653400,-22.938800,2.6564000,214.693,14.2814,1.97751,0.0599286,1.21024,3.18317,3.80367,2.53392,11.2225,3.40789,23.2720,3.20669,-2.48717,2.99620,9.51941,2.48457,4.25175,1.78313e+27
588007005807509846,253.19255,40.010036,0.068606369,1.05007e-05,10.364717,0.314413,18.522000,16.968300,16.228900,15.867400,15.531200,-17.967500,-19.473500,-20.214500,-20.557500,-20.881100,1.7733100,119.152,10.1469,1.54019,0.0320321,17.9358,3.85867,10.0562,2.02557,8.96081,1.84483,118.609,2.54479,1.77173,2.08392,85.3928,2.28819,2.14226,9.52687e+26
588017110751248492,158.77371,44.120483,0.11141759,8.78637e-06,10.150635,2.41382,18.009900,17.085200,16.630400,16.454800,16.293600,-19.596000,-20.472200,-20.928400,-21.085600,-21.234300,2.2739200,94.8764,18.2616,1.18671,0.0236221,21.6002,2.52655,5.77392,1.67487,47.7976,1.96850,177.834,2.95609,10.7689,1.72783,34.4946,28.7331,2.28444,1.59285e+27
587735347501400198,184.94919,14.286131,0.092777960,8.93235e-06,10.660168,8.52364,17.055400,15.946900,15.399900,15.163700,14.960200,-20.121000,-21.185300,-21.735400,-21.953600,-22.144700,2.7062800,143.478,14.9202,1.07646,0.0218694,0.00000,-0.720152,51.5456,4.09999,75.5718,4.09030,345.216,5.38327,19.7066,3.88965,135.095,3.85530,2.30283,1.30996e+27
587731886808105260,120.71738,34.460796,0.10513964,2.30571e-05,10.475217,0.331501,18.391000,17.251600,16.570700,16.223200,15.888500,-19.063900,-20.165800,-20.852900,-21.183700,-21.506500,1.4577800,134.362,9.91711,1.55960,0.0311478,18.1667,3.03801,10.3428,2.37010,13.7787,2.19967,64.6277,6.12431,0.844721,2.09193,38.9746,4.19452,2.12296,1.49687e+27
587732771595747403,190.20731,10.083760,0.098041378,1.53493e-05,10.315578,1.02207,18.495000,17.005500,16.417300,16.207500,15.900200,-18.813800,-20.255300,-20.845000,-21.036400,-21.331100,1.3799800,78.7397,9.74018,1.43443,0.0289344,8.12761,3.43055,5.16616,2.27346,31.0541,2.30572,127.736,2.99491,12.1477,2.57376,49.6193,2.49480,1.34236,1.38920e+27
588017564950397063,179.18149,11.347573,0.070397042,1.61533e-05,10.669502,0.0508631,18.035100,16.140600,15.397900,15.030300,14.746700,-18.512900,-20.359900,-21.104300,-21.453400,-21.724500,1.6442100,179.280,6.52694,1.93245,0.0290925,-13.6095,20.1652,10.6441,5.70122,5.71263,5.83673,11.2503,7.03253,-1.13588,6.24568,6.64884,6.40433,3.64820,9.78779e+26
587735043072590092,123.23941,25.034094,0.087091431,1.53275e-05,10.261135,1.00493,17.941300,16.742000,16.201200,15.990000,15.811700,-19.088100,-20.244000,-20.788300,-20.981700,-21.147500,2.6250300,67.7513,20.3793,1.45892,0.0643138,14.5489,5.11956,5.47994,2.64971,21.5738,2.85238,79.6742,2.57021,4.87865,3.24427,32.5726,2.19639,2.06165,1.22493e+27
587741726585651415,202.56215,24.364977,0.071514785,1.23296e-05,10.475487,1.92953,18.416900,17.058400,16.351100,15.988900,15.730400,-18.167200,-19.477300,-20.186000,-20.529700,-20.775800,2.1932800,131.040,16.0028,1.48574,0.0420830,16.3693,4.02541,244.841,4.20679,50.4903,2.64614,284.464,4.10123,5.07328,2.63698,76.9755,2.41023,1.95407,9.95096e+26
587722981735137440,168.79124,-1.2331899,0.078056887,3.71562e-05,10.273140,0.0453455,18.870300,17.199100,16.474900,16.153800,15.818000,-17.907400,-19.535500,-20.263300,-20.566600,-20.889900,1.4270600,134.084,15.7230,2.04687,0.0796124,6.36216,7.78529,10.3816,4.15697,-0.145532,2.17588,5.79023,2.29930,-2.04011,2.72030,1.47622,3.01462,2.56808,1.09107e+27
587730847964922233,321.64371,0.62420559,0.18136151,3.50283e-05,10.997805,0.597836,18.553700,17.144900,16.507300,16.414600,16.256900,-20.194400,-21.562900,-22.205400,-22.280900,-22.426400,2.0129400,95.6996,14.4048,1.60042,0.0441305,10.8025,3.41135,7.47452,3.03605,6.64201,2.22890,32.7380,7.71235,5.80406,2.33429,22.0137,3.06205,1.95114,2.70925e+27
587742550149169416,231.61391,13.427523,0.093019910,2.53902e-05,10.678319,0.146392,18.254800,16.594400,15.901900,15.619500,15.267600,-18.921600,-20.541500,-21.238800,-21.503900,-21.843700,1.6489200,147.181,9.14312,1.77695,0.0413568,14.8164,8.19292,13.7051,3.63445,2.97955,3.07324,14.1936,3.13895,1.11594,3.61935,16.7244,3.05792,2.45257,1.31360e+27
588017977813172341,167.19164,37.861809,0.070653357,2.01139e-05,10.112601,0.153340,18.700500,17.209900,16.481800,16.172300,15.873000,-17.856000,-19.298200,-20.027800,-20.318800,-20.605600,1.1134700,112.362,7.28312,1.90703,0.0397054,-2.38481,2.22722,0.159754,1.57909,0.199331,1.49036,3.91412,1.34235,-0.241567,1.70533,0.401368,1.43780,2.90600,9.82518e+26
587739608090083509,183.66573,31.770790,0.20558497,3.20689e-05,11.370820,0.293427,18.605400,17.091700,16.156800,15.819200,15.517300,-20.456600,-21.922500,-22.858800,-23.177900,-23.467300,2.2624600,219.863,12.7734,1.95993,0.0440493,2.41109,9.16588,0.687089,3.55017,4.91789,1.95065,5.53459e+08,6.19953e+10,-1.15432,1.32493,18.2444,30.4210,3.40934,3.11522e+27
587732136451244143,153.23811,48.800613,0.20121713,5.28391e-05,11.096969,0.378862,19.487000,17.123400,16.449800,16.108100,15.929000,-19.520600,-21.838100,-22.513100,-22.836400,-23.003100,2.7047200,153.284,16.9714,1.72117,0.0715030,-5.33475,4.13652,5.23488,2.83260,4.44170,2.08170,5.80455,2.16150,2.50198,1.42312,10.6175,3.22748,2.35405,3.04131e+27
587728879269052536,159.81786,3.8415980,0.098921277,1.73550e-05,10.349827,1.49577,17.963800,16.727500,16.240000,16.020800,15.752100,-19.359900,-20.552600,-21.043500,-21.244800,-21.501100,2.9367300,91.7626,16.2943,1.41111,0.0430374,9.81950,3.91363,9.97262,2.28639,14.7832,2.09377,60.9880,2.15053,-1.35333,2.41754,23.2805,2.26815,1.90346,1.40250e+27
588017979449147639,236.81633,28.093563,0.073461108,1.47418e-05,10.709905,3.18073,16.705100,15.387800,14.807700,14.567900,14.334900,-19.938600,-21.209600,-21.791900,-22.013500,-22.233800,5.2686100,88.4809,10.5349,1.41349,0.0342403,1.67295,3.17606,8.72955,2.10279,25.0501,2.13012,105.532,2.61137,5.51522,2.35062,35.9331,2.07411,1.68917,1.02356e+27
